empresa,pais,ventas,beneficios,activos,valor de mercado
GAIL India,India,17774.0,1072.9,13048.0,8653.0
Chubu Electric Power,Japan,29418.0,282.1,48502.0,8638.0
VF,United States,11727.0,414.3,14313.0,8597.0
Shanghai Rural Commercial Bank,China,7035.0,1657.2,192227.0,8582.0
Japan Airlines,Japan,9046.0,-249.9,18490.0,8575.0
Keppel,Singapore,4800.0,672.0,23162.0,8556.0
Mizrahi Tefahot Bank,Israel,4851.0,1331.0,121381.0,8549.0
Goertek,China,15538.0,259.8,11102.0,8526.0
Mitsui OSK Lines,Japan,11895.0,5874.2,26781.0,8514.0
Japan Exchange Group,Japan,992.0,342.0,617532.0,8498.0
Zhejiang Chint Electrics,China,7416.0,676.5,14526.0,8493.0
KakaoBank,South Korea,1396.0,227.7,31255.0,8488.0
Euronext,Netherlands,1522.0,460.1,186915.0,8475.0
Guanghui Energy Co. Ltd.,China,10069.0,1769.4,9121.0,8458.0
J Sainsbury,United Kingdom,38160.0,250.8,31668.0,8455.0
Ovintiv,United States,14337.0,3637.0,15056.0,8452.0
China Industrial Securities,China,2091.0,482.7,35361.0,8447.0
Covestro,Germany,17708.0,-742.5,15850.0,8390.0
Mitsubishi Chemical,Japan,34083.0,547.9,44448.0,8364.0
Impala Platinum Holdings,South Africa,7359.0,1965.5,9692.0,8364.0
XP,Brazil,2655.0,693.8,36372.0,8357.0
AGC,Japan,15479.0,-24.0,21327.0,8346.0
TD SYNNEX,United States,61999.0,682.1,29235.0,8337.0
Kesko,Finland,12406.0,614.1,8343.0,8331.0
China Merchants Expressway Network & Technology Holdings,China,1225.0,721.8,16533.0,8305.0
New Hope Liuhe,China,21245.0,-39.0,19613.0,8176.0
Ageas,Belgium,9296.0,1062.1,106172.0,8173.0
JBS,Brazil,72582.0,2993.1,39417.0,8163.0
Grupa PZU,Poland,9306.0,756.0,95070.0,8162.0
Kingdom Holding,Saudi Arabia,672.0,1853.0,14145.0,8152.0
El Puerto de Liverpool,Mexico,8748.0,863.9,12104.0,8124.0
Centrica,United Kingdom,29244.0,-963.3,34930.0,8115.0
Attijariwafa Bank,Morocco,4484.0,596.6,60284.0,8040.0
Fertiglobe,United Arab Emirates,5028.0,1249.5,5535.0,8002.0
DaVita,United States,11610.0,546.9,17680.0,7998.0
Sasol,South Africa,18784.0,2354.5,24802.0,7947.0
Aisin Seiki,Japan,32489.0,278.0,31075.0,7942.0
SK Telecom,South Korea,13393.0,694.7,24759.0,7928.0
China Resources Gas Group,Hong Kong,12048.0,604.5,14356.0,7920.0
Rakuten,Japan,14658.0,-2835.0,154893.0,7897.0
Graphic Packaging,United States,9633.0,622.0,10599.0,7893.0
HII,United States,10774.0,568.0,10849.0,7879.0
Interactive Brokers Group,United States,5197.0,455.0,119469.0,7873.0
Samsung Electro-Mechanics,South Korea,7294.0,758.9,8697.0,7865.0
China Zheshang Bank,China,17444.0,2061.4,399742.0,7860.0
ARC Resources,Canada,6272.0,2226.9,8507.0,7859.0
Mondi,United Kingdom,9349.0,1521.7,11576.0,7840.0
Wacker Chemie,Germany,8628.0,1314.8,10153.0,7838.0
Williams-Sonoma,United States,8674.0,1127.9,4663.0,7837.0
Umicore,Belgium,26732.0,598.9,10751.0,7820.0
St. James's Place,United Kingdom,-7578.0,498.9,182406.0,7760.0
Bath & Body Works,United States,7561.0,800.0,5494.0,7712.0
Ternium,Luxembourg,15402.0,1341.1,17888.0,7711.0
Cleveland-Cliffs,United States,22329.0,477.0,18652.0,7690.0
Shanxi Xishan Coal & Electricity Power Co. Ltd.,China,9206.0,1565.8,14325.0,7671.0
Shanghai Pharmaceuticals,China,35103.0,867.8,29983.0,7644.0
Korea Zinc,South Korea,8683.0,604.1,9567.0,7628.0
Ally Financial,United States,13236.0,1378.0,196165.0,7617.0
Invesco,United States,5829.0,868.0,29733.0,7592.0
Old Republic International,United States,7635.0,580.1,19864.0,7568.0
Vipshop Holdings,China,15303.0,926.6,9419.0,7566.0
Vienna Insurance Group,Austria,12732.0,481.8,50906.0,7565.0
Helvetia Holding,Switzerland,10873.0,602.1,67180.0,7522.0
Krung Thai Bank,Thailand,4648.0,991.3,104374.0,7519.0
Bank Of Chengdu,China,5695.0,1519.6,143360.0,7507.0
China Merchants Port Group,China,2279.0,485.4,28901.0,7507.0
Whirlpool,United States,19453.0,-2012.0,16864.0,7503.0
Mitsubishi UFJ Lease,Japan,14165.0,833.1,84323.0,7484.0
Financiere de l'Odet,France,21730.0,-1571.5,57637.0,7429.0
HMM,South Korea,14382.0,7780.0,20540.0,7413.0
HF Sinclair,United States,38311.0,3087.0,18006.0,7397.0
Absa Group,South Africa,9744.0,1255.3,105389.0,7388.0
Bancolombia,Colombia,7854.0,1592.3,72762.0,7381.0
Canadian Tire Corporation,Canada,13681.0,802.0,16312.0,7377.0
Country Garden Holdings,China,63442.0,-860.5,250941.0,7347.0
Advance Auto Parts,United States,11155.0,501.9,12018.0,7336.0
Shanghai Commercial & Savings Bank,Taiwan,2288.0,511.6,77293.0,7313.0
China Development Financial,Taiwan,9293.0,548.9,115083.0,7312.0
Lear,United States,21518.0,421.9,14404.0,7295.0
Samsung Fire & Marine,South Korea,16465.0,990.7,68405.0,7295.0
Phoenix Group Holdings,United Kingdom,-38603.0,-2280.0,335642.0,7276.0
WestRock,United States,21123.0,-1238.4,28210.0,7245.0
WH Group ,Hong Kong,28137.0,1369.9,19855.0,7243.0
CPFL Energia,Brazil,7620.0,987.4,13475.0,7222.0
China Gas Holdings,Hong Kong,11794.0,871.5,19976.0,7210.0
Arkema,France,11634.0,798.7,15122.0,7208.0
NRG Energy,United States,31110.0,-1850.0,29696.0,7202.0
Bâloise Group,Switzerland,6294.0,573.8,86359.0,7199.0
Meritz Financial Group,South Korea,10697.0,807.0,72869.0,7111.0
Olin,United States,8759.0,1090.2,8109.0,7110.0
Jefferies Financial ,United States,8008.0,589.8,52033.0,7076.0
Tenet Healthcare,United States,19450.0,414.0,27067.0,7069.0
Canara Bank,India,13221.0,1251.1,163625.0,7064.0
Punjab National Bank,India,11739.0,231.8,172849.0,7055.0
Toll Brothers,United States,10265.0,1326.1,11985.0,7029.0
SDIC Capital,China,2647.0,546.0,45116.0,7028.0
Asustek Computer,Taiwan,18019.0,492.8,15330.0,7006.0
T&D Holdings,Japan,18827.0,-1578.6,129174.0,7006.0
Dai Nippon Printing,Japan,10386.0,700.0,13986.0,6987.0
Yang Ming Marine Transport,Taiwan,12609.0,6057.5,16533.0,6975.0
IDBI Bank,India,3132.0,461.1,40337.0,6969.0
Quinenco,Chile,11699.0,4046.9,81663.0,6960.0
Assurant,United States,10353.0,241.2,26260.0,6960.0
Unibail-Rodamco-Westfield ,France,3163.0,187.0,58310.0,6951.0
Toppan Printing,Japan,12560.0,622.4,17417.0,6937.0
JFE Holdings,Japan,39356.0,1588.7,43215.0,6934.0
Samsung SDS,South Korea,12557.0,848.0,9243.0,6930.0
Voya Financial,United States,6243.0,552.0,138735.0,6922.0
Commercial Bank of Qatar ,Qatar,2832.0,725.4,44871.0,6894.0
Osaka Gas,Japan,16268.0,623.8,23543.0,6890.0
Berry Global Group,United States,13495.0,720.0,16613.0,6873.0
New York Community Bancorp,United States,3026.0,2495.0,123754.0,6870.0
Masraf Al Rayan,Qatar,1514.0,323.2,44557.0,6860.0
Taishin Financial Holdings,Taiwan,3070.0,498.6,89955.0,6858.0
Sibanye Stillwater,South Africa,8445.0,1123.4,9793.0,6850.0
Raizen,Brazil,47315.0,18.7,19899.0,6814.0
Daiwa Securities,Japan,6429.0,471.3,198462.0,6807.0
iA Financial Corporation,Canada,11968.0,646.8,62626.0,6764.0
Arrow Electronics,United States,36787.0,1335.9,20277.0,6758.0
SinoPac Financial,Taiwan,2282.0,535.4,84227.0,6757.0
Empire,Canada,23625.0,521.0,12257.0,6757.0
SK,South Korea,104642.0,850.3,153820.0,6727.0
Rexel,France,19655.0,969.3,13778.0,6710.0
New World Development,Hong Kong,9341.0,131.3,79679.0,6702.0
Avis Budget Group,United States,12119.0,2547.0,27388.0,6659.0
WESCO International,United States,22010.0,876.3,14971.0,6641.0
Leonardo,Italy,15463.0,974.3,30504.0,6614.0
Banca Mediolanum,Italy,4032.0,548.4,78472.0,6582.0
Cullen/Frost Bankers,United States,2160.0,651.6,51246.0,6580.0
MOL Hungarian Oil,Hungary,26610.0,2286.1,21235.0,6576.0
Mashreq Bank,United Arab Emirates,3352.0,1009.1,54133.0,6555.0
Kintetsu,Japan,9887.0,618.0,18448.0,6549.0
Shengjing Bank,China,6989.0,150.7,155705.0,6513.0
Taisei,Japan,12483.0,484.9,14275.0,6500.0
Jones Lang LaSalle,United States,20862.0,499.7,15849.0,6473.0
Kajima,Japan,17869.0,794.7,20954.0,6465.0
Daito Trust Construction,Japan,12232.0,519.2,7979.0,6456.0
Idemitsu Kosan,Japan,70334.0,2502.9,39465.0,6443.0
GCL Technology Holdings,Hong Kong,5316.0,2424.5,12308.0,6410.0
Woori Financial Group,South Korea,20467.0,2423.8,379972.0,6409.0
Sunshine Insurance Group,China,19475.0,718.3,69255.0,6405.0
Metallurgical Corp of China,China,89918.0,1597.7,92578.0,6391.0
Asr Nederland,Netherlands,5743.0,719.9,69565.0,6389.0
Union Bank of India,India,11277.0,922.9,150492.0,6384.0
China Resources Pharmaceutical Group,Hong Kong,32451.0,529.6,30915.0,6381.0
Korean Air,South Korea,10909.0,1334.6,22932.0,6380.0
S-Oil,South Korea,32252.0,1144.5,15575.0,6372.0
Guangzhou Automobile Group,China,16295.0,1210.2,27395.0,6360.0
Murphy USA,United States,23405.0,626.8,4119.0,6358.0
Antero Resources,United States,8238.0,2268.6,13871.0,6333.0
Jiangxi Copper,China,71330.0,899.2,24070.0,6310.0
Telecom Italia,Italy,16593.0,-3074.1,66198.0,6284.0
Var Energi ASA,Norway,9828.0,936.0,18797.0,6270.0
Chang Hwa Bank,Taiwan,1708.0,368.0,87353.0,6241.0
West Fraser Timber Co.,Canada,8167.0,809.2,9877.0,6241.0
East West Bancorp,United States,2977.0,1212.9,67245.0,6234.0
Skanska,Sweden,15840.0,758.5,14563.0,6200.0
China Merchants Port Holdings,Hong Kong,1602.0,993.7,22057.0,6193.0
Stifel Financial,United States,4727.0,646.1,38598.0,6185.0
Greenland Holdings Group,China,63321.0,299.4,190355.0,6182.0
Banco BPM,Italy,5357.0,741.9,202442.0,6173.0
Kingfisher,United Kingdom,15958.0,575.6,14900.0,6164.0
Mapfre,Spain,26350.0,639.8,57002.0,6163.0
Israel Discount Bank,Israel,3942.0,1040.2,106775.0,6157.0
Sanlam,South Africa,5540.0,766.5,58213.0,6108.0
Range Resources,United States,5034.0,2070.3,6882.0,6105.0
Voestalpine,Austria,18510.0,1479.5,17503.0,6103.0
Pegatron,Taiwan,44196.0,506.4,20700.0,6097.0
Bluescope Steel,Australia,13099.0,1223.9,10795.0,6079.0
AutoNation,United States,26631.0,1304.0,10361.0,6076.0
DCC,Ireland,26848.0,415.0,10952.0,6061.0
China Galaxy Securities,China,4244.0,1057.6,89937.0,6058.0
Industrial Bank of Korea,South Korea,15899.0,2167.8,341621.0,6041.0
Shriram Transport Finance Co.,India,3270.0,637.1,25626.0,6039.0
Obayashi,Japan,15113.0,435.7,19311.0,6016.0
Polaris Inc.,United States,8987.0,633.2,5290.0,5989.0
Bank Pekao,Poland,2423.0,563.1,67926.0,5979.0
Lithia Motors,United States,28500.0,1137.3,16421.0,5955.0
Dongguan Rural Commercial Bank,China,3759.0,888.6,94627.0,5951.0
M&G,United Kingdom,-9091.0,-2010.3,229001.0,5937.0
Adaro Energy,Indonesia,8133.0,2495.6,10782.0,5932.0
Webster Financial,United States,3090.0,876.1,74844.0,5906.0
KT ,South Korea,19851.0,977.1,32409.0,5894.0
First Horizon,United States,3825.0,957.0,80729.0,5878.0
CTP,Netherlands,589.0,1416.2,11929.0,5817.0
China National Building,China,34247.0,1200.3,69403.0,5804.0
Kawasaki Kisen Kaisha,Japan,7065.0,6518.1,15835.0,5803.0
Chord Energy,United States,3890.0,1687.2,6615.0,5774.0
Tokyo Electric Power,Japan,57548.0,-912.3,101909.0,5772.0
Mazda Motor,Japan,27783.0,1183.8,24150.0,5744.0
Shenzhen Overseas,China,10560.0,-1660.5,57452.0,5722.0
Mitsubishi Motors,Japan,18461.0,1216.9,15586.0,5715.0
Vietin Bank,Vietnam,5450.0,722.3,76710.0,5710.0
KGHM Polska Miedz,Poland,7646.0,1070.1,11103.0,5700.0
Cencosud,Chile,16491.0,422.0,15275.0,5639.0
Prosperity Bancshares,United States,1318.0,526.9,37829.0,5632.0
Pdc Energy,United States,4238.0,2224.2,8259.0,5631.0
Univar,United States,11475.0,545.3,7146.0,5616.0
Fosun International,China,26038.0,106.6,118409.0,5614.0
Falabella,Chile,14592.0,362.8,24538.0,5605.0
Yes Bank,India,3338.0,91.6,43221.0,5603.0
Banco de Sabadell,Spain,7871.0,499.7,269961.0,5584.0
Indorama Ventures,Thailand,18711.0,862.7,18013.0,5569.0
Indian Railway Finance,India,3001.0,826.9,56764.0,5566.0
A2A,Italy,24116.0,421.4,23282.0,5560.0
Adecco Group,Switzerland,24852.0,359.6,14147.0,5557.0
Beijing Enterprises,Hong Kong,11787.0,967.1,28325.0,5556.0
Cosan,Brazil,7694.0,227.7,25472.0,5547.0
Nedbank,South Africa,7085.0,878.2,73639.0,5533.0
Sumitomo Chemical,Japan,22691.0,675.0,34489.0,5528.0
OCI,Netherlands,9699.0,1220.5,10063.0,5487.0
Gemdale,China,17181.0,873.5,61490.0,5487.0
Lotte Chemical,South Korea,17240.0,47.7,21182.0,5477.0
Eurobank Ergasias,Greece,4105.0,1397.8,86938.0,5472.0
PTT Global Chemical,Thailand,19501.0,-249.5,20787.0,5466.0
Isbank,Turkey,17008.0,1813.0,86784.0,5462.0
KION Group,Germany,11629.0,94.2,18365.0,5451.0
Wan Hai Lines,Taiwan,8686.0,3121.9,11879.0,5449.0
Power Finance,India,9227.0,1833.8,99721.0,5446.0
AGNC Investment,United States,1101.0,-690.0,66111.0,5442.0
Civitas Resources,United States,3630.0,1358.9,7675.0,5429.0
Shenwan Hongyuan Group,China,3075.0,436.3,92070.0,5424.0
Murphy Oil,United States,4189.0,1270.0,10189.0,5417.0
BOK Financial,United States,2412.0,615.5,45524.0,5375.0
NIPPON EXPRESS HOLDINGS,Japan,19918.0,834.9,13163.0,5367.0
SBI Holdings,Japan,7365.0,38.5,165452.0,5342.0
Air Canada,Canada,12717.0,-1305.8,21777.0,5325.0
Guangzhou Baiyunshan Pharmaceutical Holdings,China,10453.0,595.9,10719.0,5314.0
Fibra Uno,Mexico,1171.0,1174.9,17361.0,5293.0
RHB Bank,Malaysia,2579.0,615.2,70554.0,5275.0
Bank Muscat,Oman,1906.0,515.3,33964.0,5264.0
Orient Securities,China,2499.0,403.1,52946.0,5262.0
Yuexiu Property ,Hong Kong,10731.0,585.1,49830.0,5259.0
Starwood Property Trust,United States,1700.0,588.7,77354.0,5231.0
Southwestern Energy,United States,14177.0,6463.0,12937.0,5220.0
Covivio,France,1266.0,652.3,29597.0,5220.0
Commercial Metals,United States,9168.0,1042.7,6485.0,5218.0
DXC Technology,United States,14847.0,718.0,18254.0,5166.0
Ricoh,Japan,15290.0,263.2,15458.0,5147.0
Commercial International Bank,Egypt,3376.0,837.7,25685.0,5146.0
BCI-Banco Credito,Chile,4474.0,893.3,85312.0,5086.0
Dillard's,United States,6996.0,891.7,3329.0,5067.0
Huadian Power International,China,15589.0,-121.2,32625.0,5060.0
Fastighets Balder,Sweden,1042.0,1005.3,25316.0,5058.0
Indian Bank,India,6350.0,645.7,83071.0,5052.0
Bankinter,Spain,2819.0,588.8,114737.0,5036.0
Raiffeisen Bank International,Austria,14671.0,3895.7,229216.0,5035.0
Iida Group Holdings,Japan,10525.0,675.7,13419.0,5025.0
Charoen Pokphand Foods,Thailand,17512.0,382.4,26764.0,5020.0
National Bank of Greece,Greece,2804.0,1177.1,83366.0,4998.0
AVIC Capital,China,3107.0,267.8,65249.0,4990.0
Hunan Valin Steel,China,24326.0,722.8,18776.0,4988.0
South State,United States,1880.0,535.6,44924.0,4968.0
Mitsui Chemicals,Japan,14267.0,569.2,15807.0,4939.0
Yunnan Yuntianhua,China,11013.0,867.6,8691.0,4931.0
US Steel,United States,20290.0,1841.0,19540.0,4910.0
Bank of Changsha,China,6185.0,1016.5,138892.0,4905.0
Tongling Nonferrous Metals,China,18505.0,401.9,9028.0,4904.0
Metropolitan Bank & Trust,Philippines,2611.0,637.5,52960.0,4903.0
Petro Rabigh,Saudi Arabia,14901.0,-296.9,17450.0,4875.0
Huaibei Mining Holdings,China,10124.0,1093.9,12664.0,4850.0
Investec,United Kingdom,4446.0,949.8,66473.0,4809.0
Comerica,United States,4124.0,1280.0,91127.0,4798.0
City Developments,Singapore,2388.0,932.1,17135.0,4789.0
Chiba Bank,Japan,1832.0,438.3,146258.0,4748.0
Schaeffler,Germany,16615.0,586.4,15817.0,4746.0
Hyundai Glovis,South Korea,20609.0,902.0,11226.0,4723.0
China Cinda Asset Management,China,9256.0,953.9,232460.0,4717.0
Ampol ,Australia,26513.0,525.0,9041.0,4716.0
Inner Mongolia Yitai Coal,China,8222.0,1610.1,13376.0,4686.0
Hong Leong Financial,Malaysia,2032.0,614.5,67676.0,4652.0
"LG Innotek Co.,",South Korea,15161.0,758.3,7937.0,4643.0
Taylor Morrison Home,United States,8184.0,1067.1,8376.0,4629.0
Kangmei Pharmaceutical,China,484.0,1229.4,2195.0,4622.0
Banque Centrale Populaire,Morocco,2689.0,270.5,47873.0,4617.0
Chongqing Rural Bank,China,8052.0,1558.4,208444.0,4617.0
Sharp,Japan,19529.0,-31.1,16163.0,4601.0
Xiamen C&D,China,123662.0,885.2,112116.0,4572.0
STRABAG,Austria,17894.0,496.5,13849.0,4568.0
Wistron,Taiwan,33027.0,374.4,14085.0,4565.0
Valeo,France,21058.0,241.7,23510.0,4547.0
Scor,France,16954.0,-316.3,53018.0,4535.0
ThyssenKrupp Group,Germany,43233.0,1162.4,38532.0,4529.0
SITC International Holdings,Hong Kong,4113.0,1944.2,3083.0,4528.0
Latam Airlines,Chile,9425.0,1483.1,13211.0,4519.0
Hera,Italy,21106.0,268.2,18472.0,4507.0
Shimizu,Japan,13683.0,347.4,18120.0,4482.0
Johnson Matthey,United Kingdom,18834.0,111.0,7659.0,4480.0
"Hangzhou Binjiang Real Estate Group Co., Ltd.",China,6479.0,594.1,43508.0,4461.0
Sojitz,Japan,18299.0,820.9,19993.0,4427.0
Aker,Norway,854.0,1982.2,10448.0,4418.0
Korea Shipbuilding & Offshore Engineering,South Korea,14458.0,-50.7,23633.0,4416.0
China Taiping Insurance,Hong Kong,38916.0,357.1,178478.0,4415.0
Jointown Pharmaceutical Group,China,21439.0,320.0,14030.0,4408.0
Huishang Bank,China,10159.0,1998.9,227364.0,4407.0
FCC,Spain,10419.0,477.0,16310.0,4406.0
Jyske Bank,Denmark,2690.0,564.7,114630.0,4404.0
Thor Industries,United States,13934.0,792.3,7312.0,4396.0
Concordia Financial Group,Japan,2275.0,377.2,186989.0,4392.0
Olam Group,Singapore,39812.0,456.2,24010.0,4392.0
Shanghai Yuyuan Tourist Mart,China,7598.0,558.3,19013.0,4370.0
China Huarong Asset Management,China,5951.0,-4158.1,137423.0,4346.0
Bank of India,India,6357.0,396.1,96763.0,4331.0
"Sumitomo Forestry Co.,",Japan,12486.0,741.4,11466.0,4321.0
OneMain Holdings,United States,5111.0,756.0,22443.0,4312.0
Parkland,Canada,27216.0,250.9,10165.0,4311.0
Vietnam Technological & Commercial Joint Stock Bank,Vietnam,2384.0,860.6,29651.0,4307.0
Shanxi Coal International Energy Group,China,6556.0,1036.7,6513.0,4282.0
Shin Kong Financial,Taiwan,7420.0,70.0,157793.0,4266.0
Asbury Automotive Group,United States,15108.0,941.0,8183.0,4241.0
Tokyo Century,Japan,9881.0,-25.5,47003.0,4233.0
Shizuoka Financial Group,Japan,2071.0,315.8,111874.0,4233.0
TMB Bank,Thailand,2440.0,433.4,53427.0,4203.0
AviChina Industry & Technology,China,9350.0,330.2,20715.0,4196.0
Columbia Bank,United States,1104.0,178.6,53994.0,4175.0
Steel Authority of India,India,13491.0,444.6,16021.0,4175.0
Beijing Shougang,China,16661.0,1.8,20728.0,4174.0
Macy's,United States,25305.0,1177.0,18081.0,4171.0
Shanghai Electric Group,China,16469.0,-461.9,41785.0,4169.0
China Energy Engineering,China,55523.0,1154.3,101630.0,4165.0
PBF Energy,United States,46984.0,3280.0,13139.0,4128.0
Air France-KLM,France,29407.0,973.4,34811.0,4123.0
Arab Bank,Jordan,2196.0,480.8,39190.0,4100.0
Synovus,United States,2799.0,789.0,61840.0,4100.0
Dongfeng Motor Group,China,13762.0,1531.3,47476.0,4083.0
Popular,United States,3336.0,1049.9,67676.0,4077.0
Penn Entertainment,United States,6511.0,684.9,17040.0,4075.0
Aurubis,Germany,19139.0,494.7,8020.0,4069.0
Akbank,Turkey,7389.0,1358.6,57441.0,4065.0
BPER Banca,Italy,5326.0,1522.8,162545.0,4058.0
Wuchan Zhongda Group,China,85384.0,560.9,26091.0,4028.0
VakifBank,Turkey,8486.0,607.5,77505.0,4023.0
Bank of Suzhou,China,4131.0,583.8,80762.0,4011.0
Unipol Gruppo,Italy,15221.0,717.8,78739.0,4008.0
Empresas CMPC,Chile,7839.0,1007.9,16572.0,4001.0
Wintrust Financial,United States,2489.0,562.5,52874.0,3994.0
Whitehaven Coal,Australia,5051.0,2352.5,5227.0,3993.0
China Nuclear Engineering Corporation,China,14731.0,270.0,27310.0,3988.0
LG Display,South Korea,18350.0,-3241.3,28221.0,3958.0
AntarChile,Chile,30778.0,906.5,29396.0,3954.0
F.N.B.,United States,1807.0,533.5,44146.0,3913.0
Avnet,United States,26355.0,862.4,12109.0,3907.0
Sabanci Holding,Turkey,14571.0,2641.1,66558.0,3906.0
Oji Holdings,Japan,12783.0,455.9,17989.0,3902.0
Valley National Bancorp,United States,2582.0,598.7,64310.0,3859.0
Ryder System,United States,12109.0,825.2,14543.0,3852.0
Halyk Bank,Kazakhstan,3804.0,1199.6,30929.0,3850.0
Bank OZK,United States,1563.0,601.5,28971.0,3837.0
Faurecia,France,26756.0,-401.3,34385.0,3823.0
Far East Horizon,Hong Kong,5942.0,909.6,49915.0,3821.0
Zhejiang Expressway Co. Ltd.,China,2197.0,841.6,29348.0,3819.0
Shanghai Construction ,China,43403.0,584.4,48922.0,3818.0
Bawag Group,Austria,1875.0,334.5,60324.0,3816.0
Braskem,Brazil,18689.0,-65.0,16677.0,3810.0
Lufax Holding,China,8690.0,1349.2,50241.0,3805.0
Pinnacle Bank,United States,1893.0,568.9,45120.0,3799.0
China Communications Services,China,20924.0,501.9,15861.0,3795.0
Bank of Guizhou,China,3639.0,572.6,76784.0,3792.0
DISH Network,United States,16679.0,2303.2,53738.0,3782.0
Hengyi Petrochemical ,China,21430.0,-259.2,15605.0,3775.0
Luzerner Kantonalbank,Switzerland,866.0,242.9,64702.0,3769.0
Inventec,Taiwan,18172.0,205.6,7620.0,3758.0
Shaanxi Construction Engineering Group,China,27851.0,530.8,44558.0,3752.0
Datang International Power,China,17159.0,-236.9,43889.0,3750.0
CJ Cheiljedang,South Korea,23280.0,461.2,23735.0,3749.0
General Insurance Corporation Of India,India,6080.0,777.7,19162.0,3744.0
K+S,Germany,5966.0,1585.2,10832.0,3721.0
Old National Bank,United States,2029.0,602.5,47843.0,3713.0
Shinsei Bank,Japan,2497.0,177.7,100904.0,3706.0
Kawasaki Heavy Industries,Japan,12609.0,509.5,18466.0,3705.0
Banco Comercial Portugues,Portugal,3900.0,198.6,96774.0,3693.0
Taiwan Business Bank,Taiwan,1270.0,377.2,68414.0,3682.0
Bank of Kyoto,Japan,915.0,172.1,81902.0,3668.0
Halkbank,Turkey,9433.0,280.0,70099.0,3664.0
PGE Polska Grupa Energetyczna,Poland,16731.0,753.0,19875.0,3638.0
Db Insurance,South Korea,13679.0,760.8,50037.0,3636.0
Ultrapar Participacoes,Brazil,27673.0,312.4,6693.0,3609.0
LG Uplus,South Korea,10762.0,513.2,15638.0,3607.0
Yunnan Copper Co. Ltd.,China,19784.0,279.1,6006.0,3583.0
Manpower,United States,19436.0,360.0,8890.0,3563.0
Bank of East Asia,Hong Kong,3793.0,466.3,113111.0,3559.0
